uptoDet2T=1000
indices=[
(5,1,20,1,129,20,-5161,332954,),
(6,3,17,1,168,17,-5715,480318,),
(6,3,17,1,174,17,-5919,515220,),
(7,7,16,1,213,16,-6823,727402,),
(8,7,14,1,6,14,-175,554,),
(8,7,14,1,132,14,-3703,244868,),
(10,1,10,1,102,10,-2041,104152,),
(10,9,12,1,30,12,-729,11080,),
(10,9,12,1,177,12,-4257,377551,),
(1,0,100,1,6,100,-1200,3601,),
(2,0,50,1,12,50,-1200,7202,),
(4,0,25,1,24,25,-1200,14404,),
(4,4,26,1,23,26,-1200,13850,),
(5,0,20,1,30,20,-1200,18005,),
(8,4,13,1,46,13,-1200,27700,),
(8,4,13,1,252,13,-6556,826568,),
(10,0,10,1,60,10,-1200,36010,),
(1,1,102,1,90,102,-18361,826291,),
(2,1,51,1,135,51,-13771,929612,),
(2,1,51,1,180,51,-18361,1652582,),
(3,1,34,1,64,34,-4353,139331,),
(3,1,34,1,270,34,-18361,2478873,),
(4,3,26,1,73,26,-3799,138777,),
(4,3,26,1,108,26,-5619,303592,),
(6,1,17,1,128,17,-4353,278662,),
(6,1,17,1,263,17,-8943,1176142,),
(6,5,18,1,79,18,-2849,112739,),
(6,5,18,1,90,18,-3245,146256,),
(8,3,13,1,146,13,-3799,277554,),
(8,3,13,1,216,13,-5619,607184,),
(9,5,12,1,135,12,-3245,219384,),
(9,5,12,1,257,12,-6173,793882,),
(11,11,12,1,49,12,-1187,29362,),
(1,0,102,1,41,102,-8364,171463,),
(2,0,51,1,82,51,-8364,342926,),
(3,0,34,1,123,34,-8364,514389,),
(6,0,17,1,31,17,-1054,16343,),
(1,1,106,1,101,106,-21413,1081408,),
(2,1,53,1,202,53,-21413,2162816,),
(2,1,53,1,237,53,-25123,2977196,),
(3,3,36,1,105,36,-7563,397218,),
(4,3,27,1,140,27,-7563,529624,),
(4,3,27,1,260,27,-14043,1825984,),
(6,3,18,1,113,18,-4071,230187,),
(6,3,18,1,210,18,-7563,794436,),
(7,5,16,1,115,16,-3685,212182,),
(7,5,16,1,179,16,-5733,513558,),
(8,5,14,1,165,14,-4625,381983,),
(8,5,14,1,171,14,-4793,410237,),
(9,3,12,1,31,12,-747,11634,),
(9,3,12,1,38,12,-915,17451,),
(9,9,14,1,244,14,-6841,835709,),
(1,0,106,1,9,106,-1908,8587,),
(2,0,53,1,18,53,-1908,17174,),
(5,4,22,1,144,22,-6340,456773,),
(5,4,22,1,158,22,-6956,549845,),
(10,4,11,1,11,11,-246,1385,),
(10,4,11,1,39,11,-862,16897,),
(1,1,108,1,73,108,-15769,575606,),
(2,1,54,1,13,54,-1405,9141,),
(2,1,54,1,146,54,-15769,1151212,),
(3,1,36,1,158,36,-11377,898865,),
(3,1,36,1,219,36,-15769,1726818,),
(4,1,27,1,15,27,-811,6094,),
(4,1,27,1,26,27,-1405,18282,),
(5,3,22,1,120,22,-5283,317165,),
(5,3,22,1,245,22,-10783,1321290,),
(6,1,18,1,39,18,-1405,27423,),
(6,1,18,1,161,18,-5797,466745,),
(6,5,19,1,66,19,-2513,83100,),
(6,5,19,1,167,19,-6351,530732,),
(8,7,15,1,102,15,-3067,156782,),
(8,7,15,1,193,15,-5797,560094,),
(9,1,12,1,103,12,-2473,127420,),
(9,1,12,1,197,12,-4729,465914,),
(10,3,11,1,213,11,-4689,499708,),
(10,3,11,1,240,11,-5283,634330,),
(10,7,12,1,172,12,-4135,356222,),
(10,7,12,1,266,12,-6391,850944,),
(1,0,108,1,64,108,-13824,442369,),
(2,0,54,1,128,54,-13824,884738,),
(3,0,36,1,85,36,-6120,260103,),
(4,0,27,1,21,27,-1134,11911,),
(4,4,28,1,129,28,-7228,466468,),
(6,0,18,1,107,18,-3852,206088,),
(7,4,16,1,18,16,-580,5263,),
(7,4,16,1,51,16,-1636,41827,),
(8,4,14,1,177,14,-4960,439322,),
(8,4,14,1,258,14,-7228,932936,),
(9,0,12,1,22,12,-528,5817,),
(9,6,13,1,84,13,-2190,92241,),
(9,6,13,1,86,13,-2242,96673,),
(12,12,12,1,116,12,-2796,162876,),
(1,0,112,1,28,112,-6272,87809,),
(2,0,56,1,56,56,-6272,175618,),
(4,0,28,1,112,28,-6272,351236,),
(4,4,29,1,3,29,-178,277,),
(7,0,16,1,81,16,-2592,104983,),
(8,0,14,1,53,14,-1484,39334,),
(8,8,16,1,150,16,-4808,361208,),
(11,6,11,1,33,11,-732,12188,),
(1,0,113,1,66,113,-14916,492229,),
(2,2,57,1,151,57,-17216,1299961,),
(3,2,38,1,14,38,-1066,7479,),
(3,2,38,1,88,38,-6690,294451,),
(6,2,19,1,28,19,-1066,14958,),
(6,2,19,1,176,19,-6690,588902,),
(9,4,13,1,108,13,-2812,152073,),
(9,4,13,1,190,13,-4944,470069,),
(1,1,116,1,143,116,-33177,2372228,),
(2,1,58,1,9,58,-1045,4709,),
(2,1,58,1,225,58,-26101,2936477,),
(4,1,29,1,18,29,-1045,9418,),
(4,1,29,1,173,29,-10035,868118,),
(8,7,16,1,71,16,-2279,81161,),
(8,7,16,1,119,16,-3815,227417,),
(1,0,116,1,35,116,-8120,142101,),
(2,0,58,1,70,58,-8120,284202,),
(3,2,39,1,168,39,-13106,1101075,),
(3,2,39,1,251,39,-19580,2457544,),
(4,0,29,1,137,29,-7946,544305,),
(4,4,30,1,6,30,-364,1108,),
(5,4,24,1,146,24,-7012,512173,),
(5,4,24,1,177,24,-8500,752609,),
(6,4,20,1,9,20,-364,1662,),
(6,4,20,1,157,20,-6284,493614,),
(8,4,15,1,12,15,-364,2216,),
(8,4,15,1,117,15,-3514,205811,),
(9,2,13,1,199,13,-5176,515220,),
(9,2,13,1,227,13,-5904,670340,),
(10,4,12,1,15,12,-364,2770,),
(10,4,12,1,77,12,-1852,71466,),
(11,8,12,1,61,12,-1472,45151,),
(11,8,12,1,123,12,-2960,182543,),
(1,1,117,1,164,117,-38377,3146997,),
(3,1,39,1,133,39,-10375,690007,),
(3,1,39,1,215,39,-16771,1802993,),
(7,3,17,1,151,17,-5137,388077,),
(7,3,17,1,191,17,-6497,620757,),
(9,1,13,1,91,13,-2367,107753,),
(9,1,13,1,122,13,-3173,193623,),
(1,0,117,1,117,117,-27378,1601614,),
(2,2,59,1,106,59,-12510,663138,),
(3,0,39,1,74,39,-5772,213567,),
(6,6,21,1,179,21,-7524,673941,),
(7,6,18,1,114,18,-4110,234619,),
(7,6,18,1,255,18,-9186,1171987,),
(9,0,13,1,55,13,-1430,39334,),
(9,6,14,1,107,14,-3002,160937,),
(9,6,14,1,130,14,-3646,237389,),
(11,4,11,1,90,11,-1984,89471,),
(1,1,118,1,239,118,-56405,6740518,),
(2,1,59,1,201,59,-23719,2383862,),
(2,1,59,1,245,59,-28911,3541722,),
(3,3,40,1,61,40,-4883,149026,),
(4,3,30,1,94,30,-5643,265366,),
(4,3,30,1,266,30,-15963,2123482,),
(5,3,24,1,194,24,-9315,903851,),
(5,3,24,1,256,24,-12291,1573637,),
(6,3,20,1,122,20,-4883,298052,),
(6,3,20,1,141,20,-5643,398049,),
(8,3,15,1,188,15,-5643,530732,),
(8,3,15,1,255,15,-7653,976148,),
(10,3,12,1,111,12,-2667,148195,),
(10,3,12,1,235,12,-5643,663415,),
(10,7,13,1,25,13,-657,8310,),
(10,7,13,1,81,13,-2113,85870,),
(1,1,119,1,10,119,-2381,11911,),
(5,5,25,1,52,25,-2605,67865,),
(7,1,17,1,44,17,-1497,32963,),
(7,1,17,1,70,17,-2381,83377,),
(11,3,11,1,219,11,-4821,528239,),
(1,1,120,1,70,120,-16801,588071,),
(2,1,60,1,140,60,-16801,1176142,),
(2,1,60,1,197,60,-23641,2328739,),
(3,1,40,1,157,40,-12561,986120,),
(3,1,40,1,210,40,-16801,1764213,),
(4,1,30,1,3,30,-181,277,),
(4,1,30,1,117,30,-7021,410791,),
(5,1,24,1,73,24,-3505,127974,),
(5,1,24,1,77,24,-3697,142378,),
(6,1,20,1,37,20,-1481,27423,),
(6,1,20,1,143,20,-5721,409129,),
(6,5,21,1,233,21,-9791,1141240,),
(6,5,21,1,268,21,-11261,1509650,),
(7,5,18,1,41,18,-1481,30470,),
(7,5,18,1,128,18,-4613,295559,),
(8,1,15,1,6,15,-181,554,),
(8,1,15,1,234,15,-7021,821582,),
(9,5,14,1,125,14,-3505,219384,),
(9,5,14,1,211,14,-5913,624358,),
(10,1,12,1,146,12,-3505,255948,),
(10,1,12,1,154,12,-3697,284756,),
(10,9,14,1,13,14,-373,2493,),
(10,9,14,1,204,14,-5721,584470,),
(11,7,12,1,215,12,-5167,556216,),
(11,7,12,1,223,12,-5359,598320,),
(1,0,120,1,108,120,-25920,1399681,),
(2,0,60,1,61,60,-7320,223262,),
(3,0,40,1,47,40,-3760,88363,),
(4,0,30,1,122,30,-7320,446524,),
(4,4,31,1,118,31,-7320,432120,),
(5,0,24,1,14,24,-672,4709,),
(6,0,20,1,94,20,-3760,176726,),
(8,0,15,1,33,15,-990,16343,),
(8,8,17,1,101,17,-3442,174233,),
(10,0,12,1,28,12,-672,9418,),
(11,2,11,1,106,11,-2334,123819,),
(12,12,13,1,68,13,-1780,60940,),
(1,1,121,1,213,121,-51547,5489863,),
(3,3,41,1,101,41,-8285,418547,),
(7,7,19,1,190,19,-7227,687237,),
(11,1,11,1,24,11,-529,6371,),
(1,0,121,1,81,121,-19602,793882,),
(2,2,61,1,88,61,-10738,472562,),
(5,4,25,1,40,25,-2004,40165,),
(5,4,25,1,259,25,-12954,1678066,),
(10,6,13,1,221,13,-5752,636269,),
(10,6,13,1,226,13,-5882,665354,),
(11,0,11,1,60,11,-1320,39611,),
(1,1,122,1,140,122,-34161,2391341,),
(2,1,61,1,3,61,-367,554,),
(2,1,61,1,165,61,-20131,1660892,),
(4,3,31,1,137,31,-8497,582254,),
(4,3,31,1,265,31,-16433,2177774,),
(8,5,16,1,23,16,-741,8587,),
(8,5,16,1,271,16,-8677,1176419,),
(1,0,122,1,19,122,-4636,44043,),
(2,0,61,1,38,61,-4636,88086,),
(3,2,41,1,11,41,-904,4986,),
(3,2,41,1,43,41,-3528,75898,),
(6,4,21,1,61,21,-2566,78391,),
(6,4,21,1,229,21,-9622,1102183,),
(7,4,18,1,25,18,-904,11357,),
(7,4,18,1,221,18,-7960,880029,),
(9,4,14,1,205,14,-5744,589179,),
(9,4,14,1,230,14,-6444,741529,),
(1,1,123,1,22,123,-5413,59555,),
(3,1,41,1,66,41,-5413,178665,),
(3,1,41,1,238,41,-19517,2322645,),
(5,3,25,1,213,25,-10653,1134869,),
(5,3,25,1,219,25,-10953,1199687,),
(9,7,15,1,4,15,-127,277,),
(9,7,15,1,14,15,-427,3047,),
(11,9,13,1,80,13,-2089,83931,),
(11,9,13,1,175,13,-4559,399711,),
(1,0,123,1,3,123,-738,1108,),
(2,2,62,1,137,62,-16990,1163954,),
(3,0,41,1,9,41,-738,3324,),
(4,2,31,1,271,31,-16804,2277217,),
(4,2,31,1,274,31,-16990,2327908,),
(6,6,22,1,67,22,-2954,99166,),
(11,6,12,1,169,12,-4062,343757,),
(11,6,12,1,246,12,-5910,727679,),
(1,1,124,1,30,124,-7441,111631,),
(2,1,62,1,7,62,-869,3047,),
(2,1,62,1,60,62,-7441,223262,),
(3,3,42,1,16,42,-1347,10803,),
(4,1,31,1,14,31,-869,6094,),
(4,1,31,1,120,31,-7441,446524,),
(5,5,26,1,143,26,-7441,532394,),
(6,3,21,1,32,21,-1347,21606,),
(6,3,21,1,47,21,-1977,46536,),
(7,3,18,1,101,18,-3639,183928,),
(7,3,18,1,222,18,-7995,887785,),
(8,7,17,1,72,17,-2455,88640,),
(8,7,17,1,172,17,-5855,504140,),
(9,3,14,1,48,14,-1347,32409,),
(9,3,14,1,209,14,-5855,612170,),
(9,9,16,1,163,16,-5225,426580,),
(10,5,13,1,9,13,-239,1108,),
(10,5,13,1,225,13,-5855,659260,),
(11,11,14,1,90,14,-2531,114401,),
(12,9,12,1,82,12,-1977,81438,),
(1,1,125,1,95,125,-23751,1128221,),
(5,1,25,1,198,25,-9901,980303,),
(5,1,25,1,223,25,-11151,1243453,),
(1,1,127,1,49,127,-12447,304977,),
(3,3,43,1,158,43,-13591,1073929,),
(7,5,19,1,65,19,-2475,80607,),
(7,5,19,1,168,19,-6389,537103,),
(13,13,13,1,116,13,-3029,176449,),
(1,1,129,1,32,129,-8257,132129,),
(3,1,43,1,96,43,-8257,396387,),
(3,1,43,1,123,43,-10579,650673,),
(5,5,27,1,81,27,-4379,177557,),
(9,5,15,1,35,15,-1055,18559,),
(9,5,15,1,57,15,-1715,49029,),
(1,0,130,1,7,130,-1820,6371,),
(2,0,65,1,14,65,-1820,12742,),
(5,0,26,1,35,26,-1820,31855,),
(10,0,13,1,70,13,-1820,63710,),
(1,0,131,1,118,131,-30916,1824045,),
(2,2,66,1,5,66,-662,1662,),
(3,2,44,1,68,44,-5986,203595,),
(3,2,44,1,146,44,-12850,938199,),
(4,2,33,1,10,33,-662,3324,),
(4,2,33,1,183,33,-12080,1105507,),
(5,4,27,1,80,27,-4324,173125,),
(5,4,27,1,84,27,-4540,190853,),
(6,2,22,1,15,22,-662,4986,),
(6,2,22,1,136,22,-5986,407190,),
(7,6,20,1,11,20,-446,2493,),
(7,6,20,1,238,20,-9526,1134315,),
(9,4,15,1,144,15,-4324,311625,),
(9,4,15,1,262,15,-7864,1030717,),
(10,6,14,1,63,14,-1770,55954,),
(10,6,14,1,174,14,-4878,424918,),
(11,2,12,1,157,12,-3770,296113,),
(11,2,12,1,166,12,-3986,331015,),
(12,10,13,1,89,13,-2324,103875,),
(12,10,13,1,102,13,-2662,136284,),
(1,1,132,1,34,132,-8977,152627,),
(2,1,66,1,68,66,-8977,305254,),
(2,1,66,1,188,66,-24817,2332894,),
(3,1,44,1,5,44,-441,1108,),
(3,1,44,1,102,44,-8977,457881,),
(4,1,33,1,99,33,-6535,323536,),
(4,1,33,1,136,33,-8977,610508,),
(6,1,22,1,10,22,-441,2216,),
(6,1,22,1,204,22,-8977,915762,),
(6,5,23,1,154,23,-7089,546244,),
(6,5,23,1,183,23,-8423,771168,),
(8,7,18,1,89,18,-3211,143209,),
(8,7,18,1,203,18,-7315,743191,),
(9,7,16,1,204,16,-6535,667293,),
(9,7,16,1,263,16,-8423,1108554,),
(11,1,12,1,97,12,-2329,113016,),
(11,1,12,1,203,12,-4873,494722,),
(12,7,12,1,166,12,-3991,331846,),
(1,1,133,1,33,133,-8779,144871,),
(3,3,45,1,44,45,-3963,87255,),
(5,3,27,1,142,27,-7671,544859,),
(5,3,27,1,258,27,-13935,1798007,),
(7,1,19,1,148,19,-5625,416331,),
(7,1,19,1,231,19,-8779,1014097,),
(9,3,15,1,34,15,-1023,17451,),
(9,3,15,1,132,15,-3963,261765,),
(9,9,17,1,95,17,-3239,154289,),
(1,0,133,1,23,133,-6118,70358,),
(2,2,67,1,149,67,-19968,1487767,),
(7,0,19,1,116,19,-4408,255671,),
(13,12,13,1,107,13,-2794,150134,),
(1,1,134,1,97,134,-25997,1260904,),
(2,1,67,1,145,67,-19431,1408822,),
(2,1,67,1,194,67,-25997,2521808,),
(4,3,34,1,25,34,-1703,21329,),
(4,3,34,1,146,34,-9931,725186,),
(5,5,28,1,60,28,-3365,101105,),
(7,5,20,1,84,20,-3365,141547,),
(7,5,20,1,262,20,-10485,1374197,),
(8,3,17,1,15,17,-513,3878,),
(8,3,17,1,50,17,-1703,42658,),
(10,5,14,1,120,14,-3365,202210,),
(10,5,14,1,216,14,-6053,654274,),
(11,9,14,1,18,14,-513,4709,),
(11,9,14,1,199,14,-5581,556216,),
(1,0,136,1,105,136,-28560,1499401,),
(2,0,68,1,67,68,-9112,305254,),
(4,0,34,1,134,34,-9112,610508,),
(4,4,35,1,218,35,-15264,1664216,),
(5,4,28,1,134,28,-7508,503309,),
(5,4,28,1,222,28,-12436,1380845,),
(7,4,20,1,200,20,-8004,800807,),
(7,4,20,1,243,20,-9724,1181959,),
(8,0,17,1,9,17,-306,1385,),
(8,8,19,1,37,19,-1414,26315,),
(10,4,14,1,167,14,-4680,391124,),
(10,4,14,1,268,14,-7508,1006618,),
(1,1,137,1,17,137,-4659,39611,),
(11,5,13,1,55,13,-1435,39611,),
(11,5,13,1,179,13,-4659,417439,),
(1,1,138,1,131,138,-36157,2368350,),
(2,1,69,1,19,69,-2623,24930,),
(2,1,69,1,262,69,-36157,4736700,),
(3,1,46,1,116,46,-10673,619095,),
(3,1,46,1,167,46,-15365,1283064,),
(4,3,35,1,77,35,-5393,207750,),
(4,3,35,1,192,35,-13443,1290820,),
(5,3,28,1,27,28,-1515,20498,),
(5,3,28,1,240,28,-13443,1613525,),
(6,1,23,1,57,23,-2623,74790,),
(6,1,23,1,232,23,-10673,1238190,),
(6,5,24,1,43,24,-2069,44597,),
(6,5,24,1,153,24,-7349,562587,),
(7,3,20,1,59,20,-2363,69804,),
(7,3,20,1,204,20,-8163,832939,),
(8,5,18,1,204,18,-7349,750116,),
(8,5,18,1,242,18,-8717,1055370,),
(9,5,16,1,91,16,-2917,132960,),
(9,5,16,1,203,16,-6501,660368,),
(10,3,14,1,54,14,-1515,40996,),
(10,3,14,1,203,14,-5687,577545,),
(10,7,15,1,97,15,-2917,141824,),
(10,7,15,1,198,15,-5947,589456,),
(12,5,12,1,29,12,-701,10249,),
(12,11,14,1,84,14,-2363,99720,),
(12,11,14,1,212,14,-5947,631560,),
(1,1,139,1,59,139,-16403,483919,),
(3,3,47,1,73,47,-6865,250685,),
(5,5,29,1,149,29,-8647,644579,),
(13,11,13,1,183,13,-4769,437383,),
(1,1,141,1,130,141,-36661,2383031,),
(3,1,47,1,52,47,-4889,127143,),
(3,1,47,1,113,47,-10623,600259,),
(7,5,21,1,235,21,-9875,1160907,),
(7,5,21,1,266,21,-11177,1487213,),
(9,7,17,1,111,17,-3781,210243,),
(9,7,17,1,133,17,-4529,301653,),
(11,3,13,1,124,13,-3227,200271,),
(11,3,13,1,238,13,-6191,737097,),
(1,0,141,1,71,141,-20022,710782,),
(2,2,71,1,175,71,-24852,2174727,),
(3,0,47,1,64,47,-6016,192515,),
(5,4,29,1,75,29,-4354,163430,),
(5,4,29,1,135,29,-7834,529070,),
(6,6,25,1,79,25,-3956,156505,),
(10,6,15,1,108,15,-3246,175618,),
(10,6,15,1,224,15,-6726,753994,),
(1,1,142,1,179,142,-50837,4550002,),
(2,1,71,1,81,71,-11503,465914,),
(2,1,71,1,235,71,-33371,3921212,),
(3,3,48,1,39,48,-3747,73128,),
(4,3,36,1,52,36,-3747,97504,),
(4,3,36,1,248,36,-17859,2214892,),
(6,3,24,1,78,24,-3747,146256,),
(6,3,24,1,95,24,-4563,216891,),
(7,7,22,1,28,22,-1239,17451,),
(8,3,18,1,104,18,-3747,195008,),
(8,3,18,1,219,18,-7887,863963,),
(9,3,16,1,4,16,-131,277,),
(9,3,16,1,117,16,-3747,219384,),
(9,9,18,1,150,18,-5409,406359,),
(11,7,14,1,44,14,-1239,27423,),
(11,7,14,1,94,14,-2639,124373,),
(12,3,12,1,156,12,-3747,292512,),
(1,1,144,1,74,144,-21313,788619,),
(2,1,72,1,148,72,-21313,1577238,),
(2,1,72,1,179,72,-25777,2307133,),
(3,1,48,1,130,48,-12481,811333,),
(3,1,48,1,222,48,-21313,2365857,),
(4,1,36,1,19,36,-1369,13019,),
(4,1,36,1,81,36,-5833,236281,),
(5,5,30,1,152,30,-9125,693885,),
(6,1,24,1,167,24,-8017,669509,),
(6,1,24,1,260,24,-12481,1622666,),
(6,5,25,1,39,25,-1955,38226,),
(6,5,25,1,127,25,-6355,403866,),
(8,1,18,1,38,18,-1369,26038,),
(8,1,18,1,162,18,-5833,472562,),
(9,1,16,1,112,16,-3585,200825,),
(9,1,16,1,113,16,-3617,204426,),
(10,5,15,1,27,15,-815,11080,),
(10,5,15,1,65,15,-1955,63710,),
(12,1,12,1,57,12,-1369,39057,),
(12,7,13,1,11,13,-293,1662,),
(12,7,13,1,95,13,-2477,118002,),
(1,0,144,1,5,144,-1440,3601,),
(2,0,72,1,10,72,-1440,7202,),
(3,0,48,1,15,48,-1440,10803,),
(4,0,36,1,20,36,-1440,14404,),
(4,4,37,1,244,37,-18060,2203812,),
(5,2,29,1,42,29,-2438,51245,),
(5,2,29,1,63,29,-3656,115232,),
(6,0,24,1,30,24,-1440,21606,),
(8,0,18,1,40,18,-1440,28808,),
(8,8,20,1,130,20,-5208,339048,),
(9,0,16,1,45,16,-1440,32409,),
(9,6,17,1,153,17,-5208,398880,),
(9,6,17,1,254,17,-8642,1098305,),
(10,8,16,1,24,16,-776,9418,),
(10,8,16,1,114,16,-3656,208858,),
(12,0,12,1,60,12,-1440,43212,),
(12,12,15,1,7,15,-222,831,),
(13,10,13,1,55,13,-1440,39888,),
(1,1,145,1,23,145,-6671,76729,),
(3,3,49,1,28,49,-2747,38503,),
(5,1,29,1,76,29,-4409,167585,),
(5,1,29,1,115,29,-6671,383645,),
(7,3,21,1,106,21,-4455,236281,),
(7,3,21,1,250,21,-10503,1313257,),
(11,9,15,1,239,15,-7179,858977,),
(11,9,15,1,259,15,-7779,1008557,),
(1,1,146,1,6,146,-1753,5263,),
(2,1,73,1,12,73,-1753,10526,),
(2,1,73,1,117,73,-17083,999416,),
(4,3,37,1,106,37,-7847,416054,),
(4,3,37,1,126,37,-9327,587794,),
(8,5,19,1,46,19,-1753,40442,),
(8,5,19,1,187,19,-7111,665354,),
(11,11,16,1,118,16,-3787,224093,),
(1,0,146,1,122,146,-35624,2173065,),
(2,0,73,1,33,73,-4818,79499,),
(3,2,49,1,13,49,-1276,8310,),
(3,2,49,1,247,49,-24208,2989938,),
(5,4,30,1,71,30,-4264,151519,),
(5,4,30,1,132,30,-7924,523253,),
(6,4,25,1,103,25,-5154,265643,),
(6,4,25,1,196,25,-9804,961190,),
(7,2,21,1,207,21,-8696,900250,),
(7,2,21,1,215,21,-9032,971162,),
(9,8,18,1,66,18,-2384,78945,),
(9,8,18,1,149,18,-5372,400819,),
(10,4,15,1,142,15,-4264,303038,),
(10,4,15,1,264,15,-7924,1046506,),
(13,12,14,1,231,14,-6480,749839,),
(13,12,14,1,243,14,-6816,829615,),
(1,0,147,1,134,147,-39396,2639533,),
(2,2,74,1,37,74,-5478,101382,),
(3,0,49,1,125,49,-12250,765628,),
(4,2,37,1,74,37,-5478,202764,),
(4,2,37,1,173,37,-12804,1107723,),
(6,6,26,1,20,26,-1046,10526,),
(7,0,21,1,107,21,-4494,240436,),
(12,6,13,1,40,13,-1046,21052,),
(12,6,13,1,130,13,-3386,220492,),
(14,14,14,1,116,14,-3262,190022,),
(1,1,149,1,181,149,-53939,4881571,),
(5,5,31,1,164,31,-10173,834601,),
(7,7,23,1,140,23,-6447,451787,),
(13,9,13,1,50,13,-1309,32963,),
(1,1,151,1,50,151,-15101,377551,),
(3,3,51,1,4,51,-411,831,),
(9,3,17,1,12,17,-411,2493,),
(9,3,17,1,53,17,-1805,47921,),
(9,9,19,1,91,19,-3467,158167,),
(1,1,153,1,167,153,-51103,4267185,),
(3,1,51,1,91,51,-9283,422425,),
(3,1,51,1,224,51,-22849,2559203,),
(5,3,31,1,20,31,-1243,12465,),
(5,3,31,1,105,31,-6513,342095,),
(9,1,17,1,118,17,-4013,236835,),
(9,1,17,1,273,17,-9283,1267275,),
(11,7,15,1,143,15,-4297,307747,),
(11,7,15,1,152,15,-4567,347635,),
(13,13,15,1,32,15,-973,15789,),
(1,0,154,1,97,154,-29876,1448987,),
(2,0,77,1,83,77,-12782,530455,),
(5,2,31,1,44,31,-2730,60109,),
(5,2,31,1,224,31,-13890,1555909,),
(7,0,22,1,125,22,-5500,343757,),
(10,8,17,1,115,17,-3918,225755,),
(10,8,17,1,243,17,-8270,1005787,),
(11,0,14,1,41,14,-1148,23545,),
(1,0,155,1,32,155,-9920,158721,),
(2,2,78,1,82,78,-12794,524638,),
(3,2,52,1,122,52,-12690,774215,),
(3,2,52,1,123,52,-12794,786957,),
(4,2,39,1,164,39,-12794,1049276,),
(4,2,39,1,255,39,-19892,2536489,),
(5,0,31,1,117,31,-7254,424364,),
(6,2,26,1,244,26,-12690,1548430,),
(6,2,26,1,246,26,-12794,1573914,),
(9,8,19,1,13,19,-502,3324,),
(9,8,19,1,249,19,-9470,1180020,),
(10,10,18,1,106,18,-3826,203318,),
(12,2,13,1,211,13,-5488,579207,),
(12,2,13,1,215,13,-5592,601367,),
(12,10,15,1,223,15,-6700,748177,),
(12,10,15,1,238,15,-7150,852052,),
(1,1,156,1,91,156,-28393,1291928,),
(2,1,78,1,182,78,-28393,2583856,),
(2,1,78,1,269,78,-41965,5644429,),
(3,1,52,1,265,52,-27561,3651968,),
(3,1,52,1,273,52,-28393,3875784,),
(4,1,39,1,87,39,-6787,295282,),
(4,1,39,1,261,39,-20359,2656984,),
(6,1,26,1,253,26,-13157,1664493,),
(6,1,26,1,269,26,-13989,1881661,),
(6,5,27,1,23,27,-1247,14404,),
(6,5,27,1,182,27,-9833,895264,),
(7,7,24,1,72,24,-3463,124927,),
(8,7,21,1,168,21,-7063,593888,),
(8,7,21,1,201,21,-8449,849836,),
(9,5,18,1,173,18,-6233,539596,),
(9,5,18,1,273,18,-9833,1342896,),
(11,9,16,1,30,16,-969,14681,),
(11,9,16,1,56,16,-1801,50691,),
(12,1,13,1,229,13,-5955,681974,),
(12,1,13,1,261,13,-6787,885846,),
(12,7,14,1,163,14,-4571,373119,),
(12,7,14,1,252,14,-7063,890832,),
(1,0,156,1,126,156,-39312,2476657,),
(2,0,78,1,25,78,-3900,48752,),
(3,0,52,1,101,52,-10504,530455,),
(4,0,39,1,50,39,-3900,97504,),
(4,4,40,1,21,40,-1684,17728,),
(5,4,32,1,216,32,-13828,1493861,),
(5,4,32,1,234,32,-14980,1753133,),
(6,0,26,1,75,26,-3900,146256,),
(8,4,20,1,42,20,-1684,35456,),
(8,4,20,1,124,20,-4964,308024,),
(10,4,16,1,155,16,-4964,385030,),
(10,4,16,1,191,16,-6116,584470,),
(11,6,15,1,19,15,-576,5540,),
(11,6,15,1,36,15,-1086,19667,),
(12,0,13,1,127,13,-3302,209689,),
(12,12,16,1,224,16,-7180,805516,),
(1,0,157,1,109,157,-34226,1865318,),
(2,2,79,1,134,79,-21174,1418794,),
(7,4,23,1,123,23,-5662,348466,),
(7,4,23,1,202,23,-9296,939307,),
(13,10,14,1,4,14,-122,277,),
(13,10,14,1,114,14,-3202,183097,),
(1,1,159,1,128,159,-40705,2605185,),
(3,1,53,1,55,53,-5831,160383,),
(3,1,53,1,107,53,-11343,606907,),
(5,5,33,1,155,33,-10235,793605,),
(7,3,23,1,102,23,-4695,239605,),
(7,3,23,1,211,23,-9709,1024623,),
(9,7,19,1,197,19,-7493,738759,),
(9,7,19,1,240,19,-9127,1096089,),
(11,5,15,1,28,15,-845,11911,),
(11,5,15,1,64,15,-1925,61771,),
(1,1,160,1,8,160,-2561,10249,),
(2,1,80,1,16,80,-2561,20498,),
(2,1,80,1,29,80,-4641,67311,),
(3,3,54,1,234,54,-25275,2957529,),
(4,1,40,1,32,40,-2561,40996,),
(4,1,40,1,58,40,-4641,134622,),
(5,1,32,1,40,32,-2561,51245,),
(5,1,32,1,211,32,-13505,1424888,),
(6,3,27,1,191,27,-10317,985566,),
(6,3,27,1,209,27,-11289,1180020,),
(8,1,20,1,64,20,-2561,81992,),
(8,1,20,1,116,20,-4641,269244,),
(9,3,18,1,148,18,-5331,394725,),
(9,3,18,1,175,18,-6303,551784,),
(9,9,20,1,5,20,-209,554,),
(10,1,16,1,80,16,-2561,102490,),
(10,1,16,1,145,16,-4641,336555,),
(10,9,18,1,194,18,-6993,679204,),
(10,9,18,1,221,18,-7965,881137,),
